STAT_CODE,STAT_NAME,GRP_CODE,GRP_NAME,ITEM_CODE,ITEM_NAME,P_ITEM_CODE,P_ITEM_NAME,CYCLE,START_TIME,END_TIME,DATA_CNT,UNIT_NAME,WEIGHT
731Y004,3.1.2.1. 주요국 통화의 대원화환율,Group1,계정항목,0000001,원/미국달러(매매기준율),,,Q,1964Q2,2024Q4,486,원 ,
731Y004,3.1.2.1. 주요국 통화의 대원화환율,Group1,계정항목,0000001,원/미국달러(매매기준율),,,S,1964S1,2024S2,244,원 ,
731Y004,3.1.2.1. 주요국 통화의 대원화환율,Group1,계정항목,0000053,원/위안(매매기준율),,,A,2016,2024,18,원 ,
731Y004,3.1.2.1. 주요국 통화의 대원화환율,Group1,계정항목,0000053,원/위안(매매기준율),,,M,201601,202412,216,원 ,
731Y004,3.1.2.1. 주요국 통화의 대원화환율,Group1,계정항목,0000053,원/위안(매매기준율),,,Q,2016Q1,2024Q4,72,원 ,
731Y004,3.1.2.1. 주요국 통화의 대원화환율,Group1,계정항목,0000053,원/위안(매매기준율),,,S,2016S1,2024S2,36,원 ,
731Y004,3.1.2.1. 주요국 통화의 대원화환율,Group1,계정항목,0000002,원/일본엔(100엔),,,A,1977,2024,96,원 ,
731Y004,3.1.2.1. 주요국 통화의 대원화환율,Group1,계정항목,0000002,원/일본엔(100엔),,,M,197704,202412,1146,원 ,
200Y154,"2.1.8.4. 공공부문의 부문별 총수입, 총지출, 저축투자차액(명목, 연간)",Group1,금액구분코드,1,일반정부,,,A,2007,2023,900,,
200Y154,"2.1.8.4. 공공부문의 부문별 총수입, 총지출, 저축투자차액(명목, 연간)",Group1,금액구분코드,2,비금융공기업,,,A,2007,2023,900,,
200Y154,"2.1.8.4. 공공부문의 부문별 총수입, 총지출, 저축투자차액(명목, 연간)",Group1,금액구분코드,3,금융공기업,,,A,2007,2023,900,,
200Y154,"2.1.8.4. 공공부문의 부문별 총수입, 총지출, 저축투자차액(명목, 연간)",Group1,금액구분코드,4,공공부문(비연결),,,A,2007,2023,900,,
200Y154,"2.1.8.4. 공공부문의 부문별 총수입, 총지출, 저축투자차액(명목, 연간)",Group1,금액구분코드,5,내부거래,,,A,2007,2023,900,,
200Y154,"2.1.8.4. 공공부문의 부문별 총수입, 총지출, 저축투자차액(명목, 연간)",Group1,금액구분코드,6,공공부문(연결),,,A,2007,2023,900,,
200Y154,"2.1.8.4. 공공부문의 부문별 총수입, 총지출, 저축투자차액(명목, 연간)",Group2,계정항목,1100,생산계정_산출액,,,A,2007,2023,108,십억원 ,
200Y154,"2.1.8.4. 공공부문의 부문별 총수입, 총지출, 저축투자차액(명목, 연간)",Group2,계정항목,11001,생산계정_시장산출 및 자가최종사용목적산출,1100,생산계정_산출액,A,2007,2023,108,십억원 ,
200Y154,"2.1.8.4. 공공부문의 부문별 총수입, 총지출, 저축투자차액(명목, 연간)",Group2,계정항목,11002,생산계정_기타비시장산출,1100,생산계정_산출액,A,2007,2023,108,십억원 ,
200Y154,"2.1.8.4. 공공부문의 부문별 총수입, 총지출, 저축투자차액(명목, 연간)",Group2,계정항목,11003,생산계정_기타비시장산출에 대한 지출,1100,생산계정_산출액,A,2007,2023,108,십억원 ,
901Y010,4.2.2. 소비자물가지수(특수분류),Group1,계정항목,00,총지수,,,A,1985,2024,40,2020=100,1000
901Y010,4.2.2. 소비자물가지수(특수분류),Group1,계정항목,00,총지수,,,M,198501,202412,480,2020=100,1000
901Y010,4.2.2. 소비자물가지수(특수분류),Group1,계정항목,00,총지수,,,Q,1985Q1,2024Q4,160,2020=100,1000
901Y010,4.2.2. 소비자물가지수(특수분류),Group1,계정항목,2113,수산물,211,농축수산물,A,1985,2024,40,2020=100,10.8
901Y010,4.2.2. 소비자물가지수(특수분류),Group1,계정항목,2113,수산물,211,농축수산물,M,198501,202412,480,2020=100,10.8
901Y010,4.2.2. 소비자물가지수(특수분류),Group1,계정항목,2113,수산물,211,농축수산물,Q,1985Q1,2024Q4,160,2020=100,10.8
901Y010,4.2.2. 소비자물가지수(특수분류),Group1,계정항목,21,상품,JJJJJJ,상품분류별지수,A,1985,2024,40,2020=100,447.6
901Y010,4.2.2. 소비자물가지수(특수분류),Group1,계정항목,21,상품,JJJJJJ,상품분류별지수,M,198501,202412,480,2020=100,447.6
901Y010,4.2.2. 소비자물가지수(특수분류),Group1,계정항목,21,상품,JJJJJJ,상품분류별지수,Q,1985Q1,2024Q4,160,2020=100,447.6
901Y010,4.2.2. 소비자물가지수(특수분류),Group1,계정항목,211,농축수산물,21,상품,A,1985,2024,40,2020=100,75.6
603Y010,7.2.2.2. 지급결제동향,Group1,계정항목,S10000,일반자금이체,S00000,총액결제,A,2000,2024,50,,
603Y010,7.2.2.2. 지급결제동향,Group1,계정항목,S10000,일반자금이체,S00000,총액결제,M,200001,202412,600,,
603Y010,7.2.2.2. 지급결제동향,Group1,계정항목,S10000,일반자금이체,S00000,총액결제,Q,2000Q1,2024Q4,200,,
603Y010,7.2.2.2. 지급결제동향,Group1,계정항목,S11000,증권거래자금,S10000,일반자금이체,A,2000,2024,50,,
603Y010,7.2.2.2. 지급결제동향,Group1,계정항목,S11000,증권거래자금,S10000,일반자금이체,M,200001,202412,600,,
603Y010,7.2.2.2. 지급결제동향,Group1,계정항목,S11000,증권거래자금,S10000,일반자금이체,Q,2000Q1,2024Q4,200,,
603Y010,7.2.2.2. 지급결제동향,Group1,계정항목,S12000,외환거래자금,S10000,일반자금이체,A,2000,2024,50,,
603Y010,7.2.2.2. 지급결제동향,Group1,계정항목,S12000,외환거래자금,S10000,일반자금이체,M,200001,202412,600,,
603Y010,7.2.2.2. 지급결제동향,Group1,계정항목,S12000,외환거래자금,S10000,일반자금이체,Q,2000Q1,2024Q4,200,,
603Y010,7.2.2.2. 지급결제동향,Group1,계정항목,S13000,콜거래자금,S10000,일반자금이체,A,2000,2024,50,,
251Y003,9.2.1.1. 총량,Group1,구분코드,S,한국,,,A,1990,2023,884,,
251Y003,9.2.1.1. 총량,Group1,구분코드,N,북한,,,A,1990,2023,884,,
251Y003,9.2.1.1. 총량,Group2,계정항목,NS1A,인구,,,A,1990,2023,68,천명 ,
251Y003,9.2.1.1. 총량,Group2,계정항목,NS1B,명목GNI,,,A,1990,2023,68,십억원 ,
251Y003,9.2.1.1. 총량,Group2,계정항목,NS1C,1인당GNI,,,A,1990,2023,68,만원 ,
251Y003,9.2.1.1. 총량,Group2,계정항목,NS1D,경제성장률,,,A,1990,2023,68,% ,
251Y003,9.2.1.1. 총량,Group2,계정항목,NS1E,무역총액,,,A,1990,2023,68,억달러 ,
251Y003,9.2.1.1. 총량,Group2,계정항목,NS1EA,수출,NS1E,무역총액,A,1990,2023,68,억달러 ,
251Y003,9.2.1.1. 총량,Group2,계정항목,NS1EB,수입,NS1E,무역총액,A,1990,2023,68,억달러 ,
251Y003,9.2.1.1. 총량,Group2,계정항목,NS1F,대미환율,,,A,1990,2023,68,원/달러 ,
902Y013,9.1.3.5. 국제 주요국 수입(통관기준),Group1,계정항목,KR,한국,,,A,1948,2023,76,백만달러,
902Y013,9.1.3.5. 국제 주요국 수입(통관기준),Group1,계정항목,KR,한국,,,M,200601,202409,225,백만달러,
902Y013,9.1.3.5. 국제 주요국 수입(통관기준),Group1,계정항목,KR,한국,,,Q,2005Q1,2024Q3,79,백만달러,
902Y013,9.1.3.5. 국제 주요국 수입(통관기준),Group1,계정항목,AU,호주,,,A,1948,2023,76,백만달러,
902Y013,9.1.3.5. 국제 주요국 수입(통관기준),Group1,계정항목,AU,호주,,,M,200601,202408,224,백만달러,
902Y013,9.1.3.5. 국제 주요국 수입(통관기준),Group1,계정항목,AU,호주,,,Q,2005Q1,2024Q2,78,백만달러,
902Y013,9.1.3.5. 국제 주요국 수입(통관기준),Group1,계정항목,AT,오스트리아,,,A,1948,2023,76,백만달러,
902Y013,9.1.3.5. 국제 주요국 수입(통관기준),Group1,계정항목,AT,오스트리아,,,M,200601,202406,222,백만달러,
902Y013,9.1.3.5. 국제 주요국 수입(통관기준),Group1,계정항목,AT,오스트리아,,,Q,2005Q1,2024Q2,78,백만달러,
902Y013,9.1.3.5. 국제 주요국 수입(통관기준),Group1,계정항목,BE,벨기에,,,A,1999,2023,25,백만달러,
901Y015,1.5.2. 채권거래,Group1,계정항목,1,전체,,,A,2007,2024,72,,
901Y015,1.5.2. 채권거래,Group1,계정항목,1,전체,,,M,200701,202412,865,,
901Y015,1.5.2. 채권거래,Group1,계정항목,4,국채,,,A,2007,2024,72,,
901Y015,1.5.2. 채권거래,Group1,계정항목,4,국채,,,M,200701,202412,865,,
901Y015,1.5.2. 채권거래,Group1,계정항목,5,지방채,,,A,2007,2024,72,,
901Y015,1.5.2. 채권거래,Group1,계정항목,5,지방채,,,M,200701,202412,865,,
901Y015,1.5.2. 채권거래,Group1,계정항목,6,특수채,,,A,2007,2024,72,,
901Y015,1.5.2. 채권거래,Group1,계정항목,6,특수채,,,M,200701,202412,865,,
901Y015,1.5.2. 채권거래,Group1,계정항목,7,회사채,,,A,2007,2024,72,,
901Y015,1.5.2. 채권거래,Group1,계정항목,7,회사채,,,M,200701,202412,865,,
511Y002,"6.2.1. 소비자동향조사(전국, 월, 2008.9~)",Group1,CSI코드,FMAA,현재생활형편CSI,FMA,경제인식조사,M,200807,202412,4356,,
511Y002,"6.2.1. 소비자동향조사(전국, 월, 2008.9~)",Group1,CSI코드,FMAB,현재경기판단CSI,FMA,경제인식조사,M,200807,202412,4356,,
511Y002,"6.2.1. 소비자동향조사(전국, 월, 2008.9~)",Group1,CSI코드,FMBA,생활형편전망CSI,FMB,경제전망조사,M,200807,202412,4356,,
511Y002,"6.2.1. 소비자동향조사(전국, 월, 2008.9~)",Group1,CSI코드,FMBB,향후경기전망CSI,FMB,경제전망조사,M,200807,202412,4356,,
511Y002,"6.2.1. 소비자동향조사(전국, 월, 2008.9~)",Group1,CSI코드,FMBE,취업기회전망CSI,FMB,경제전망조사,M,200807,202412,4356,,
511Y002,"6.2.1. 소비자동향조사(전국, 월, 2008.9~)",Group1,CSI코드,FMBG,금리수준전망CSI,FMB,경제전망조사,M,200807,202412,4356,,
511Y002,"6.2.1. 소비자동향조사(전국, 월, 2008.9~)",Group1,CSI코드,FMCA,가계수입전망CSI,FMC,소비지출전망조사,M,200807,202412,4356,,
511Y002,"6.2.1. 소비자동향조사(전국, 월, 2008.9~)",Group1,CSI코드,FMCB,소비지출전망CSI,FMC,소비지출전망조사,M,200807,202412,4356,,
511Y002,"6.2.1. 소비자동향조사(전국, 월, 2008.9~)",Group1,CSI코드,FMCCA,내구재 지출전망CSI,FMCC,항목별 소비지출전망조사,M,200807,202412,4356,,
511Y002,"6.2.1. 소비자동향조사(전국, 월, 2008.9~)",Group1,CSI코드,FMCCB,의류비 지출전망CSI,FMCC,항목별 소비지출전망조사,M,200807,202412,4356,,
101Y016,"1.1.2.1.3. M1 상품별 구성내역(말잔, 계절조정계열)",Group1,계정항목,BBKS00,"M1(말잔, 계절조정계열)",,,A,1970,2023,54,십억원 ,
101Y016,"1.1.2.1.3. M1 상품별 구성내역(말잔, 계절조정계열)",Group1,계정항목,BBKS00,"M1(말잔, 계절조정계열)",,,M,197001,202410,658,십억원 ,
101Y016,"1.1.2.1.3. M1 상품별 구성내역(말잔, 계절조정계열)",Group1,계정항목,BBKS01,현금통화,BBKS00,"M1(말잔, 계절조정계열)",A,2002,2023,22,십억원 ,
101Y016,"1.1.2.1.3. M1 상품별 구성내역(말잔, 계절조정계열)",Group1,계정항목,BBKS01,현금통화,BBKS00,"M1(말잔, 계절조정계열)",M,200112,202410,275,십억원 ,
101Y016,"1.1.2.1.3. M1 상품별 구성내역(말잔, 계절조정계열)",Group1,계정항목,BBKS02,요구불예금,BBKS00,"M1(말잔, 계절조정계열)",A,2002,2023,22,십억원 ,
101Y016,"1.1.2.1.3. M1 상품별 구성내역(말잔, 계절조정계열)",Group1,계정항목,BBKS02,요구불예금,BBKS00,"M1(말잔, 계절조정계열)",M,200112,202410,275,십억원 ,
101Y016,"1.1.2.1.3. M1 상품별 구성내역(말잔, 계절조정계열)",Group1,계정항목,BBKS03,수시입출식저축성예금,BBKS00,"M1(말잔, 계절조정계열)",A,2002,2023,22,십억원 ,
101Y016,"1.1.2.1.3. M1 상품별 구성내역(말잔, 계절조정계열)",Group1,계정항목,BBKS03,수시입출식저축성예금,BBKS00,"M1(말잔, 계절조정계열)",M,200112,202410,275,십억원 ,
501Y024,"5.1.3.2. 손익 지표(중소기업기본법, 2015~2016)",Group1,업종코드,ZZZ00,전산업,,,A,2015,2016,204,,
501Y024,"5.1.3.2. 손익 지표(중소기업기본법, 2015~2016)",Group1,업종코드,A01,A01 농업,,,A,2015,2016,204,,
501Y024,"5.1.3.2. 손익 지표(중소기업기본법, 2015~2016)",Group1,업종코드,A03,A03 어업,,,A,2015,2016,203,,
501Y024,"5.1.3.2. 손익 지표(중소기업기본법, 2015~2016)",Group1,업종코드,B,B 광업,,,A,2015,2016,204,,
501Y024,"5.1.3.2. 손익 지표(중소기업기본법, 2015~2016)",Group1,업종코드,C,C 제조업,,,A,2015,2016,204,,
501Y024,"5.1.3.2. 손익 지표(중소기업기본법, 2015~2016)",Group1,업종코드,C10,C10 식료품,C,C 제조업,A,2015,2016,204,,
501Y024,"5.1.3.2. 손익 지표(중소기업기본법, 2015~2016)",Group1,업종코드,C104,"C101-4 고기, 과실, 채소 및 유지 가공업",C10,C10 식료품,A,2015,2016,68,,
501Y024,"5.1.3.2. 손익 지표(중소기업기본법, 2015~2016)",Group1,업종코드,C105,C105 낙농제품 및 식용빙과류,C10,C10 식료품,A,2015,2016,67,,
501Y024,"5.1.3.2. 손익 지표(중소기업기본법, 2015~2016)",Group1,업종코드,C108,"C106,8 곡물가공품, 전분제품, 사료 및 조제식품",C10,C10 식료품,A,2015,2016,68,,
501Y024,"5.1.3.2. 손익 지표(중소기업기본법, 2015~2016)",Group1,업종코드,C107,C107 기타 식품,C10,C10 식료품,A,2015,2016,68,,
902Y014,9.1.3.6. 국제 주요국 외환보유액,Group1,계정항목,KR,한국,,,A,2005,2023,19,백만달러,
902Y014,9.1.3.6. 국제 주요국 외환보유액,Group1,계정항목,KR,한국,,,M,200501,202409,237,백만달러,
902Y014,9.1.3.6. 국제 주요국 외환보유액,Group1,계정항목,KR,한국,,,Q,2005Q1,2024Q3,79,백만달러,
902Y014,9.1.3.6. 국제 주요국 외환보유액,Group1,계정항목,AU,호주,,,A,2000,2023,24,백만달러,
902Y014,9.1.3.6. 국제 주요국 외환보유액,Group1,계정항목,AU,호주,,,M,200003,202409,295,백만달러,
902Y014,9.1.3.6. 국제 주요국 외환보유액,Group1,계정항목,AU,호주,,,Q,2000Q1,2024Q3,99,백만달러,
902Y014,9.1.3.6. 국제 주요국 외환보유액,Group1,계정항목,AT,오스트리아,,,A,1999,2023,25,백만달러,
902Y014,9.1.3.6. 국제 주요국 외환보유액,Group1,계정항목,AT,오스트리아,,,M,199912,202410,299,백만달러,
902Y014,9.1.3.6. 국제 주요국 외환보유액,Group1,계정항목,AT,오스트리아,,,Q,1999Q4,2024Q3,100,백만달러,
902Y014,9.1.3.6. 국제 주요국 외환보유액,Group1,계정항목,BE,벨기에,,,A,2000,2023,24,백만달러,
200Y141,"2.1.7.1.2. 가계의 목적별 최종소비지출(계절조정, 실질, 분기)",Group1,계정항목,10113,국내 소비지출,,,Q,1970Q1,2024Q3,219,십억원 ,
200Y141,"2.1.7.1.2. 가계의 목적별 최종소비지출(계절조정, 실질, 분기)",Group1,계정항목,10101,식료품 및 비주류 음료,10113,국내 소비지출,Q,1970Q1,2024Q3,219,십억원 ,
200Y141,"2.1.7.1.2. 가계의 목적별 최종소비지출(계절조정, 실질, 분기)",Group1,계정항목,10102,주류 및 담배,10113,국내 소비지출,Q,1970Q1,2024Q3,219,십억원 ,
200Y141,"2.1.7.1.2. 가계의 목적별 최종소비지출(계절조정, 실질, 분기)",Group1,계정항목,10103,의류 및 신발,10113,국내 소비지출,Q,1970Q1,2024Q3,219,십억원 ,
200Y141,"2.1.7.1.2. 가계의 목적별 최종소비지출(계절조정, 실질, 분기)",Group1,계정항목,10104,"주거, 수도, 전기, 가스 및 기타 연료",10113,국내 소비지출,Q,1970Q1,2024Q3,219,십억원 ,
200Y141,"2.1.7.1.2. 가계의 목적별 최종소비지출(계절조정, 실질, 분기)",Group1,계정항목,10105,"가구, 가사 비품 및 기타 생활용품",10113,국내 소비지출,Q,1970Q1,2024Q3,219,십억원 ,
200Y141,"2.1.7.1.2. 가계의 목적별 최종소비지출(계절조정, 실질, 분기)",Group1,계정항목,10106,보건,10113,국내 소비지출,Q,1970Q1,2024Q3,219,십억원 ,
200Y141,"2.1.7.1.2. 가계의 목적별 최종소비지출(계절조정, 실질, 분기)",Group1,계정항목,10107,운송,10113,국내 소비지출,Q,1970Q1,2024Q3,219,십억원 ,
200Y141,"2.1.7.1.2. 가계의 목적별 최종소비지출(계절조정, 실질, 분기)",Group1,계정항목,10108,정보통신,10113,국내 소비지출,Q,1970Q1,2024Q3,219,십억원 ,
200Y141,"2.1.7.1.2. 가계의 목적별 최종소비지출(계절조정, 실질, 분기)",Group1,계정항목,10109,"오락, 스포츠 및 문화",10113,국내 소비지출,Q,1970Q1,2024Q3,219,십억원 ,
901Y062,4.4.1.1. 주택매매가격지수(KB),Group1,계정항목,P63ACA,아파트(서울),P63AC,아파트,M,198601,202412,468,2022.01=100,
901Y062,4.4.1.1. 주택매매가격지수(KB),Group1,계정항목,P63A,총지수,,,M,198601,202412,468,2022.01=100,
901Y062,4.4.1.1. 주택매매가격지수(KB),Group1,계정항목,P63AA,단독주택,P63A,총지수,M,198601,202412,468,2022.01=100,
901Y062,4.4.1.1. 주택매매가격지수(KB),Group1,계정항목,P63AB,연립주택,P63A,총지수,M,198601,202412,468,2022.01=100,
901Y062,4.4.1.1. 주택매매가격지수(KB),Group1,계정항목,P63AC,아파트,P63A,총지수,M,198601,202412,468,2022.01=100,
901Y062,4.4.1.1. 주택매매가격지수(KB),Group1,계정항목,P63AD,총지수(서울),P63A,총지수,M,198601,202412,468,2022.01=100,
131Y017,"1.2.5.1.2. 산업별대출금(예금취급기관, 용도별)",Group1,계정항목,BDDF1B,금융 및 보험업,BDDF1K,서비스업,A,2008,2023,32,십억원 ,
131Y017,"1.2.5.1.2. 산업별대출금(예금취급기관, 용도별)",Group1,계정항목,BDDF1B,금융 및 보험업,BDDF1K,서비스업,Q,2008Q1,2024Q3,134,십억원 ,
131Y017,"1.2.5.1.2. 산업별대출금(예금취급기관, 용도별)",Group1,계정항목,BDDF17,도매 및 소매업,BDDF1K,서비스업,A,2008,2023,32,십억원 ,
131Y017,"1.2.5.1.2. 산업별대출금(예금취급기관, 용도별)",Group1,계정항목,BDDF17,도매 및 소매업,BDDF1K,서비스업,Q,2008Q1,2024Q3,134,십억원 ,
131Y017,"1.2.5.1.2. 산업별대출금(예금취급기관, 용도별)",Group1,계정항목,BDDF1F,교육서비스업,BDDF1K,서비스업,A,2008,2023,32,십억원 ,
131Y017,"1.2.5.1.2. 산업별대출금(예금취급기관, 용도별)",Group1,계정항목,BDDF1F,교육서비스업,BDDF1K,서비스업,Q,2008Q1,2024Q3,134,십억원 ,
131Y017,"1.2.5.1.2. 산업별대출금(예금취급기관, 용도별)",Group1,계정항목,BDDF12,광업,BDDF1,산업별대출금,A,2008,2023,32,십억원 ,
131Y017,"1.2.5.1.2. 산업별대출금(예금취급기관, 용도별)",Group1,계정항목,BDDF12,광업,BDDF1,산업별대출금,Q,2008Q1,2024Q3,134,십억원 ,
131Y017,"1.2.5.1.2. 산업별대출금(예금취급기관, 용도별)",Group1,계정항목,BDDF18,운수 및 창고업,BDDF1K,서비스업,A,2008,2023,32,십억원 ,
131Y017,"1.2.5.1.2. 산업별대출금(예금취급기관, 용도별)",Group1,계정항목,BDDF18,운수 및 창고업,BDDF1K,서비스업,Q,2008Q1,2024Q3,134,십억원 ,
200Y124,"2.1.5.2. 경제활동별 성장기여도(원계열, 실질, 분기 및 연간)",Group1,계정항목,1101,농림어업,,,A,1954,2023,70,%p,
200Y124,"2.1.5.2. 경제활동별 성장기여도(원계열, 실질, 분기 및 연간)",Group1,계정항목,1101,농림어업,,,Q,1961Q1,2024Q3,255,%p,
200Y124,"2.1.5.2. 경제활동별 성장기여도(원계열, 실질, 분기 및 연간)",Group1,계정항목,110101,재배업,1101,농림어업,A,1954,2023,70,%p,
200Y124,"2.1.5.2. 경제활동별 성장기여도(원계열, 실질, 분기 및 연간)",Group1,계정항목,110101,재배업,1101,농림어업,Q,1961Q1,2024Q3,255,%p,
200Y124,"2.1.5.2. 경제활동별 성장기여도(원계열, 실질, 분기 및 연간)",Group1,계정항목,110102,축산업,1101,농림어업,A,1954,2023,70,%p,
200Y124,"2.1.5.2. 경제활동별 성장기여도(원계열, 실질, 분기 및 연간)",Group1,계정항목,110102,축산업,1101,농림어업,Q,1961Q1,2024Q3,255,%p,
